Reading MNIST images from mnist-data/t10k-images.idx3-ubyte...
Image dimensions: 28 x 28
Loaded 10000 images
Reading MNIST labels from mnist-data/t10k-labels-idx1-ubyte/t10k-labels-idx1-ubyte...
Loaded 20000 labels
Model created with 2 layers
Layer 0: 784 inputs, 8 neurons
Layer 1: 8 inputs, 10 neurons
Number of parameters: 6370
Loading model from file ./models/model_20260320_184837_h8.mdl

Running inference on 10000 images...

Image 0: Predicted digit = 0, Confidence = 0.1471, True label = 0 (Correct)
Image 6087: Predicted digit = 0, Confidence = 1.0000, True label = 0 (Correct)
Image 6088: Predicted digit = 0, Confidence = 1.0000, True label = 0 (Correct)
Image 6089: Predicted digit = 0, Confidence = 1.0000, True label = 0 (Correct)
Image 6090: Predicted digit = 0, Confidence = 0.9997, True label = 0 (Correct)
Image 6091: Predicted digit = 0, Confidence = 1.0000, True label = 0 (Correct)
Image 6092: Predicted digit = 0, Confidence = 1.0000, True label = 0 (Correct)
Image 6093: Predicted digit = 0, Confidence = 0.9934, True label = 0 (Correct)
Image 6094: Predicted digit = 0, Confidence = 0.9999, True label = 0 (Correct)
Image 6095: Predicted digit = 0, Confidence = 0.9945, True label = 0 (Correct)
Image 6096: Predicted digit = 0, Confidence = 1.0000, True label = 0 (Correct)
Image 6097: Predicted digit = 0, Confidence = 1.0000, True label = 0 (Correct)
Image 6098: Predicted digit = 0, Confidence = 1.0000, True label = 0 (Correct)
Image 6099: Predicted digit = 0, Confidence = 1.0000, True label = 0 (Correct)
Image 6100: Predicted digit = 0, Confidence = 0.9987, True label = 0 (Correct)
Image 6101: Predicted digit = 0, Confidence = 1.0000, True label = 0 (Correct)
Image 6102: Predicted digit = 0, Confidence = 0.9999, True label = 0 (Correct)
Image 6103: Predicted digit = 0, Confidence = 1.0000, True label = 0 (Correct)
Image 6104: Predicted digit = 0, Confidence = 0.9947, True label = 0 (Correct)
Image 6105: Predicted digit = 0, Confidence = 1.0000, True label = 0 (Correct)
Image 6106: Predicted digit = 0, Confidence = 0.9988, True label = 0 (Correct)
Image 6107: Predicted digit = 0, Confidence = 1.0000, True label = 0 (Correct)
Image 6108: Predicted digit = 0, Confidence = 0.9871, True label = 0 (Correct)
Image 6109: Predicted digit = 0, Confidence = 1.0000, True label = 0 (Correct)
Image 6110: Predicted digit = 0, Confidence = 1.0000, True label = 0 (Correct)
Image 6111: Predicted digit = 0, Confidence = 1.0000, True label = 0 (Correct)
Image 6112: Predicted digit = 0, Confidence = 0.9987, True label = 0 (Correct)
Image 6113: Predicted digit = 0, Confidence = 1.0000, True label = 0 (Correct)
Image 6114: Predicted digit = 0, Confidence = 1.0000, True label = 0 (Correct)
Image 6115: Predicted digit = 0, Confidence = 1.0000, True label = 0 (Correct)
Image 6116: Predicted digit = 0, Confidence = 0.9999, True label = 0 (Correct)
Image 6117: Predicted digit = 0, Confidence = 1.0000, True label = 0 (Correct)
Image 6118: Predicted digit = 0, Confidence = 0.9968, True label = 0 (Correct)
Image 6119: Predicted digit = 0, Confidence = 0.9999, True label = 0 (Correct)
Image 6120: Predicted digit = 0, Confidence = 0.9270, True label = 0 (Correct)
Image 6121: Predicted digit = 0, Confidence = 1.0000, True label = 0 (Correct)
Image 6122: Predicted digit = 0, Confidence = 1.0000, True label = 0 (Correct)
Image 6123: Predicted digit = 0, Confidence = 0.9853, True label = 0 (Correct)
Image 6124: Predicted digit = 0, Confidence = 0.9979, True label = 0 (Correct)
Image 6125: Predicted digit = 0, Confidence = 1.0000, True label = 0 (Correct)
Image 6126: Predicted digit = 0, Confidence = 0.9885, True label = 0 (Correct)
Image 6127: Predicted digit = 0, Confidence = 1.0000, True label = 0 (Correct)
Image 6128: Predicted digit = 0, Confidence = 0.9991, True label = 0 (Correct)
Image 6129: Predicted digit = 0, Confidence = 1.0000, True label = 0 (Correct)
Image 6130: Predicted digit = 0, Confidence = 1.0000, True label = 0 (Correct)
Image 6131: Predicted digit = 0, Confidence = 1.0000, True label = 0 (Correct)
Image 6132: Predicted digit = 0, Confidence = 1.0000, True label = 0 (Correct)
Image 6133: Predicted digit = 0, Confidence = 1.0000, True label = 0 (Correct)
Image 6134: Predicted digit = 0, Confidence = 0.9996, True label = 0 (Correct)
Image 6135: Predicted digit = 0, Confidence = 1.0000, True label = 0 (Correct)
Image 6136: Predicted digit = 0, Confidence = 1.0000, True label = 0 (Correct)
Image 6137: Predicted digit = 0, Confidence = 0.9697, True label = 0 (Correct)
Image 6138: Predicted digit = 0, Confidence = 1.0000, True label = 0 (Correct)
Image 6139: Predicted digit = 0, Confidence = 1.0000, True label = 0 (Correct)
Image 6140: Predicted digit = 0, Confidence = 1.0000, True label = 0 (Correct)
Image 6141: Predicted digit = 0, Confidence = 0.9999, True label = 0 (Correct)
Image 6142: Predicted digit = 0, Confidence = 1.0000, True label = 0 (Correct)
Image 6143: Predicted digit = 0, Confidence = 0.9883, True label = 0 (Correct)
Image 6144: Predicted digit = 0, Confidence = 0.9987, True label = 0 (Correct)
Image 6145: Predicted digit = 0, Confidence = 0.9588, True label = 0 (Correct)
Image 6146: Predicted digit = 0, Confidence = 1.0000, True label = 0 (Correct)
Image 6147: Predicted digit = 0, Confidence = 1.0000, True label = 0 (Correct)
Image 6148: Predicted digit = 0, Confidence = 0.9978, True label = 0 (Correct)
Image 6149: Predicted digit = 0, Confidence = 0.9999, True label = 0 (Correct)
Image 6150: Predicted digit = 0, Confidence = 0.9905, True label = 0 (Correct)
Image 6151: Predicted digit = 0, Confidence = 1.0000, True label = 0 (Correct)
Image 6152: Predicted digit = 0, Confidence = 1.0000, True label = 0 (Correct)
Image 6153: Predicted digit = 0, Confidence = 0.9987, True label = 0 (Correct)
Image 6154: Predicted digit = 0, Confidence = 0.9999, True label = 0 (Correct)
Image 6155: Predicted digit = 0, Confidence = 0.9987, True label = 0 (Correct)
Image 6156: Predicted digit = 0, Confidence = 0.9994, True label = 0 (Correct)
Image 6157: Predicted digit = 0, Confidence = 0.9993, True label = 0 (Correct)
Image 6158: Predicted digit = 0, Confidence = 0.9427, True label = 0 (Correct)
Image 6159: Predicted digit = 0, Confidence = 1.0000, True label = 0 (Correct)
Image 6160: Predicted digit = 0, Confidence = 0.9996, True label = 0 (Correct)
Image 6161: Predicted digit = 0, Confidence = 0.9880, True label = 0 (Correct)
Image 6162: Predicted digit = 0, Confidence = 1.0000, True label = 0 (Correct)
Image 6163: Predicted digit = 0, Confidence = 1.0000, True label = 0 (Correct)
Image 6164: Predicted digit = 0, Confidence = 1.0000, True label = 0 (Correct)
Image 6165: Predicted digit = 0, Confidence = 0.9840, True label = 0 (Correct)
Image 6166: Predicted digit = 0, Confidence = 1.0000, True label = 0 (Correct)
Image 6167: Predicted digit = 0, Confidence = 1.0000, True label = 0 (Correct)
Image 6168: Predicted digit = 0, Confidence = 0.9997, True label = 0 (Correct)
Image 6169: Predicted digit = 0, Confidence = 0.9996, True label = 0 (Correct)
Image 6170: Predicted digit = 0, Confidence = 1.0000, True label = 0 (Correct)
Image 6171: Predicted digit = 0, Confidence = 1.0000, True label = 0 (Correct)
Image 6172: Predicted digit = 0, Confidence = 0.9996, True label = 0 (Correct)
Image 6173: Predicted digit = 0, Confidence = 1.0000, True label = 0 (Correct)
Image 6174: Predicted digit = 0, Confidence = 1.0000, True label = 0 (Correct)
Image 6175: Predicted digit = 0, Confidence = 0.9984, True label = 0 (Correct)
Image 6176: Predicted digit = 0, Confidence = 0.9986, True label = 0 (Correct)
Image 6177: Predicted digit = 0, Confidence = 1.0000, True label = 0 (Correct)
Image 6178: Predicted digit = 0, Confidence = 0.9999, True label = 0 (Correct)
Image 6179: Predicted digit = 0, Confidence = 0.9975, True label = 0 (Correct)
Image 6180: Predicted digit = 0, Confidence = 0.9569, True label = 0 (Correct)
Image 6181: Predicted digit = 0, Confidence = 1.0000, True label = 0 (Correct)
Image 6182: Predicted digit = 0, Confidence = 0.9999, True label = 0 (Correct)
Image 6183: Predicted digit = 0, Confidence = 0.9999, True label = 0 (Correct)
Image 6184: Predicted digit = 0, Confidence = 0.9711, True label = 0 (Correct)
Image 6185: Predicted digit = 0, Confidence = 0.7947, True label = 0 (Correct)
Image 6186: Predicted digit = 0, Confidence = 0.9755, True label = 0 (Correct)
Image 6187: Predicted digit = 0, Confidence = 1.0000, True label = 0 (Correct)
Image 6188: Predicted digit = 0, Confidence = 1.0000, True label = 0 (Correct)
Image 6189: Predicted digit = 0, Confidence = 0.9546, True label = 0 (Correct)
Image 6190: Predicted digit = 0, Confidence = 0.9900, True label = 0 (Correct)
Image 6191: Predicted digit = 0, Confidence = 1.0000, True label = 0 (Correct)
Image 6192: Predicted digit = 0, Confidence = 0.9984, True label = 0 (Correct)
Image 6193: Predicted digit = 0, Confidence = 1.0000, True label = 0 (Correct)
Image 6194: Predicted digit = 0, Confidence = 1.0000, True label = 0 (Correct)
Image 6195: Predicted digit = 0, Confidence = 0.9790, True label = 0 (Correct)
Image 6196: Predicted digit = 0, Confidence = 0.5138, True label = 0 (Correct)
Image 6197: Predicted digit = 0, Confidence = 0.9702, True label = 0 (Correct)
Image 6198: Predicted digit = 0, Confidence = 1.0000, True label = 0 (Correct)
Image 6199: Predicted digit = 0, Confidence = 0.9991, True label = 0 (Correct)
Image 6200: Predicted digit = 0, Confidence = 0.8814, True label = 0 (Correct)
Image 6201: Predicted digit = 0, Confidence = 0.9954, True label = 0 (Correct)
Image 6202: Predicted digit = 0, Confidence = 0.9988, True label = 0 (Correct)
Image 6203: Predicted digit = 0, Confidence = 1.0000, True label = 0 (Correct)
Image 6204: Predicted digit = 0, Confidence = 0.9622, True label = 0 (Correct)
Image 6205: Predicted digit = 0, Confidence = 0.9804, True label = 0 (Correct)
Image 6206: Predicted digit = 0, Confidence = 0.1386, True label = 0 (Correct)
Image 6207: Predicted digit = 0, Confidence = 0.9994, True label = 0 (Correct)
Image 6208: Predicted digit = 0, Confidence = 1.0000, True label = 0 (Correct)
Image 6209: Predicted digit = 0, Confidence = 1.0000, True label = 0 (Correct)
Image 6210: Predicted digit = 0, Confidence = 0.9685, True label = 0 (Correct)
Image 6211: Predicted digit = 0, Confidence = 1.0000, True label = 0 (Correct)
Image 6212: Predicted digit = 0, Confidence = 1.0000, True label = 0 (Correct)
Image 6213: Predicted digit = 0, Confidence = 0.9317, True label = 0 (Correct)
Image 6214: Predicted digit = 0, Confidence = 0.9837, True label = 0 (Correct)
Image 6215: Predicted digit = 0, Confidence = 0.9984, True label = 0 (Correct)
Image 6216: Predicted digit = 0, Confidence = 0.9751, True label = 0 (Correct)
Image 6217: Predicted digit = 0, Confidence = 0.9971, True label = 0 (Correct)
Image 6218: Predicted digit = 0, Confidence = 1.0000, True label = 0 (Correct)
Image 6219: Predicted digit = 0, Confidence = 0.9999, True label = 0 (Correct)
Image 6220: Predicted digit = 0, Confidence = 0.9999, True label = 0 (Correct)
Image 6221: Predicted digit = 0, Confidence = 0.9941, True label = 0 (Correct)
Image 6222: Predicted digit = 0, Confidence = 1.0000, True label = 0 (Correct)
Image 6223: Predicted digit = 0, Confidence = 0.9675, True label = 0 (Correct)
Image 6224: Predicted digit = 0, Confidence = 0.9989, True label = 0 (Correct)
Image 6225: Predicted digit = 0, Confidence = 1.0000, True label = 0 (Correct)
Image 6226: Predicted digit = 0, Confidence = 1.0000, True label = 0 (Correct)
Image 6227: Predicted digit = 0, Confidence = 1.0000, True label = 0 (Correct)
Image 6228: Predicted digit = 0, Confidence = 0.6196, True label = 0 (Correct)
Image 6229: Predicted digit = 0, Confidence = 1.0000, True label = 0 (Correct)
Image 6230: Predicted digit = 0, Confidence = 0.7387, True label = 0 (Correct)
Image 6231: Predicted digit = 0, Confidence = 0.9976, True label = 0 (Correct)
Image 6232: Predicted digit = 0, Confidence = 0.9997, True label = 0 (Correct)
Image 6233: Predicted digit = 0, Confidence = 0.9998, True label = 0 (Correct)
Image 6234: Predicted digit = 0, Confidence = 0.9999, True label = 0 (Correct)
Image 6235: Predicted digit = 0, Confidence = 0.9693, True label = 0 (Correct)
Image 6236: Predicted digit = 0, Confidence = 0.8302, True label = 0 (Correct)
Image 6237: Predicted digit = 0, Confidence = 0.9973, True label = 0 (Correct)
Image 6238: Predicted digit = 0, Confidence = 0.9999, True label = 0 (Correct)
Image 6239: Predicted digit = 0, Confidence = 0.9997, True label = 0 (Correct)
Image 6240: Predicted digit = 0, Confidence = 1.0000, True label = 0 (Correct)
Image 6241: Predicted digit = 0, Confidence = 1.0000, True label = 0 (Correct)
Image 6242: Predicted digit = 0, Confidence = 1.0000, True label = 0 (Correct)
Image 6243: Predicted digit = 0, Confidence = 1.0000, True label = 0 (Correct)
Image 6244: Predicted digit = 0, Confidence = 0.8685, True label = 0 (Correct)
Image 6245: Predicted digit = 0, Confidence = 0.9927, True label = 0 (Correct)
Image 6246: Predicted digit = 0, Confidence = 0.9991, True label = 0 (Correct)
Image 6247: Predicted digit = 0, Confidence = 0.9322, True label = 0 (Correct)
Image 6248: Predicted digit = 0, Confidence = 1.0000, True label = 0 (Correct)
Image 6249: Predicted digit = 0, Confidence = 0.9945, True label = 0 (Correct)
Image 6250: Predicted digit = 0, Confidence = 1.0000, True label = 0 (Correct)
Image 6251: Predicted digit = 0, Confidence = 0.9999, True label = 0 (Correct)
Image 6252: Predicted digit = 0, Confidence = 0.9997, True label = 0 (Correct)
Image 6253: Predicted digit = 0, Confidence = 0.9999, True label = 0 (Correct)
Image 6254: Predicted digit = 0, Confidence = 0.9999, True label = 0 (Correct)
Image 6255: Predicted digit = 0, Confidence = 0.9961, True label = 0 (Correct)
Image 6256: Predicted digit = 0, Confidence = 0.9976, True label = 0 (Correct)
Image 6257: Predicted digit = 0, Confidence = 0.7365, True label = 0 (Correct)
Image 6258: Predicted digit = 0, Confidence = 0.9966, True label = 0 (Correct)
Image 6259: Predicted digit = 0, Confidence = 1.0000, True label = 0 (Correct)
Image 6260: Predicted digit = 0, Confidence = 0.9988, True label = 0 (Correct)
Image 6261: Predicted digit = 0, Confidence = 1.0000, True label = 0 (Correct)
Image 6262: Predicted digit = 0, Confidence = 0.9684, True label = 0 (Correct)
Image 6263: Predicted digit = 0, Confidence = 0.6883, True label = 0 (Correct)
Image 6264: Predicted digit = 0, Confidence = 0.9999, True label = 0 (Correct)
Image 6265: Predicted digit = 0, Confidence = 0.9647, True label = 0 (Correct)
Image 6266: Predicted digit = 0, Confidence = 0.9942, True label = 0 (Correct)
Image 6267: Predicted digit = 0, Confidence = 0.9947, True label = 0 (Correct)
Image 6268: Predicted digit = 0, Confidence = 0.9990, True label = 0 (Correct)
Image 6269: Predicted digit = 0, Confidence = 0.9989, True label = 0 (Correct)
Image 6270: Predicted digit = 0, Confidence = 0.6321, True label = 0 (Correct)
Image 6271: Predicted digit = 0, Confidence = 0.9985, True label = 0 (Correct)
Image 6272: Predicted digit = 0, Confidence = 0.9999, True label = 0 (Correct)
Image 6273: Predicted digit = 7, Confidence = 0.1132, True label = 0 (Incorrect)
Image 6274: Predicted digit = 0, Confidence = 0.9924, True label = 0 (Correct)
Image 6275: Predicted digit = 0, Confidence = 1.0000, True label = 0 (Correct)
Image 6276: Predicted digit = 0, Confidence = 0.9985, True label = 0 (Correct)
Image 6277: Predicted digit = 0, Confidence = 0.9964, True label = 0 (Correct)
Image 6278: Predicted digit = 0, Confidence = 0.9997, True label = 0 (Correct)
Image 6279: Predicted digit = 0, Confidence = 1.0000, True label = 0 (Correct)
Image 6280: Predicted digit = 0, Confidence = 1.0000, True label = 0 (Correct)
Image 6281: Predicted digit = 0, Confidence = 0.9999, True label = 0 (Correct)
Image 6282: Predicted digit = 0, Confidence = 0.6386, True label = 0 (Correct)
Image 6283: Predicted digit = 0, Confidence = 0.9974, True label = 0 (Correct)
Image 6284: Predicted digit = 0, Confidence = 0.9959, True label = 0 (Correct)
Image 6285: Predicted digit = 0, Confidence = 0.9101, True label = 0 (Correct)
Image 6286: Predicted digit = 0, Confidence = 0.9999, True label = 0 (Correct)
Image 6287: Predicted digit = 0, Confidence = 1.0000, True label = 0 (Correct)
Image 6288: Predicted digit = 0, Confidence = 1.0000, True label = 0 (Correct)
Image 6289: Predicted digit = 0, Confidence = 0.9994, True label = 0 (Correct)
Image 6290: Predicted digit = 0, Confidence = 0.9999, True label = 0 (Correct)
Image 6291: Predicted digit = 0, Confidence = 0.7971, True label = 0 (Correct)
Image 6292: Predicted digit = 0, Confidence = 0.5047, True label = 0 (Correct)
Image 6293: Predicted digit = 0, Confidence = 0.9997, True label = 0 (Correct)
Image 6294: Predicted digit = 0, Confidence = 0.9999, True label = 0 (Correct)
Image 6295: Predicted digit = 0, Confidence = 0.9993, True label = 0 (Correct)
Image 6296: Predicted digit = 0, Confidence = 0.9998, True label = 0 (Correct)
Image 6297: Predicted digit = 0, Confidence = 0.9033, True label = 0 (Correct)
Image 6298: Predicted digit = 0, Confidence = 0.9999, True label = 0 (Correct)
Image 6299: Predicted digit = 0, Confidence = 1.0000, True label = 0 (Correct)
Image 6300: Predicted digit = 0, Confidence = 0.9969, True label = 0 (Correct)
Image 6301: Predicted digit = 0, Confidence = 1.0000, True label = 0 (Correct)
Image 6302: Predicted digit = 0, Confidence = 0.9543, True label = 0 (Correct)
Image 6303: Predicted digit = 2, Confidence = 0.1345, True label = 0 (Incorrect)
Image 6304: Predicted digit = 0, Confidence = 0.8937, True label = 0 (Correct)
Image 6305: Predicted digit = 0, Confidence = 0.9968, True label = 0 (Correct)
Image 6306: Predicted digit = 0, Confidence = 0.9998, True label = 0 (Correct)
Image 6307: Predicted digit = 0, Confidence = 0.9998, True label = 0 (Correct)
Image 6308: Predicted digit = 0, Confidence = 0.9999, True label = 0 (Correct)
Image 6309: Predicted digit = 0, Confidence = 1.0000, True label = 0 (Correct)
Image 6310: Predicted digit = 0, Confidence = 1.0000, True label = 0 (Correct)
Image 6311: Predicted digit = 0, Confidence = 0.9991, True label = 0 (Correct)
Image 6312: Predicted digit = 0, Confidence = 1.0000, True label = 0 (Correct)
Image 6313: Predicted digit = 0, Confidence = 0.9228, True label = 0 (Correct)
Image 6314: Predicted digit = 0, Confidence = 0.9967, True label = 0 (Correct)
Image 6315: Predicted digit = 0, Confidence = 1.0000, True label = 0 (Correct)
Image 6316: Predicted digit = 0, Confidence = 0.9444, True label = 0 (Correct)
Image 6317: Predicted digit = 0, Confidence = 0.9050, True label = 0 (Correct)
Image 6318: Predicted digit = 0, Confidence = 0.9975, True label = 0 (Correct)
Image 6319: Predicted digit = 0, Confidence = 1.0000, True label = 0 (Correct)
Image 6320: Predicted digit = 0, Confidence = 0.9999, True label = 0 (Correct)
Image 6321: Predicted digit = 0, Confidence = 0.9993, True label = 0 (Correct)
Image 6322: Predicted digit = 0, Confidence = 1.0000, True label = 0 (Correct)
Image 6323: Predicted digit = 0, Confidence = 0.6763, True label = 0 (Correct)
Image 6324: Predicted digit = 0, Confidence = 1.0000, True label = 0 (Correct)
Image 6325: Predicted digit = 0, Confidence = 0.9999, True label = 0 (Correct)
Image 6326: Predicted digit = 0, Confidence = 1.0000, True label = 0 (Correct)
Image 6327: Predicted digit = 0, Confidence = 0.8494, True label = 0 (Correct)
Image 6328: Predicted digit = 0, Confidence = 0.9996, True label = 0 (Correct)
Image 6329: Predicted digit = 0, Confidence = 0.9999, True label = 0 (Correct)
Image 6330: Predicted digit = 0, Confidence = 0.9998, True label = 0 (Correct)
Image 6331: Predicted digit = 0, Confidence = 1.0000, True label = 0 (Correct)
Image 6332: Predicted digit = 0, Confidence = 0.9783, True label = 0 (Correct)
Image 6333: Predicted digit = 0, Confidence = 0.9987, True label = 0 (Correct)
Image 6334: Predicted digit = 0, Confidence = 0.9955, True label = 0 (Correct)
Image 6335: Predicted digit = 0, Confidence = 1.0000, True label = 0 (Correct)
Image 6336: Predicted digit = 0, Confidence = 0.6478, True label = 0 (Correct)
Image 6337: Predicted digit = 0, Confidence = 1.0000, True label = 0 (Correct)
Image 6338: Predicted digit = 0, Confidence = 0.9999, True label = 0 (Correct)
Image 6339: Predicted digit = 0, Confidence = 0.4848, True label = 0 (Correct)
Image 6340: Predicted digit = 0, Confidence = 1.0000, True label = 0 (Correct)
Image 6341: Predicted digit = 0, Confidence = 0.2886, True label = 0 (Correct)
Image 6342: Predicted digit = 0, Confidence = 1.0000, True label = 0 (Correct)
Image 6343: Predicted digit = 0, Confidence = 1.0000, True label = 0 (Correct)
Image 6344: Predicted digit = 0, Confidence = 0.9984, True label = 0 (Correct)
Image 6345: Predicted digit = 0, Confidence = 0.9996, True label = 0 (Correct)
Image 6346: Predicted digit = 0, Confidence = 0.9997, True label = 0 (Correct)
Image 6347: Predicted digit = 0, Confidence = 0.9945, True label = 0 (Correct)
Image 6348: Predicted digit = 0, Confidence = 1.0000, True label = 0 (Correct)
Image 6349: Predicted digit = 0, Confidence = 0.9998, True label = 0 (Correct)
Image 6350: Predicted digit = 0, Confidence = 1.0000, True label = 0 (Correct)
Image 6351: Predicted digit = 0, Confidence = 1.0000, True label = 0 (Correct)
Image 6352: Predicted digit = 0, Confidence = 0.9999, True label = 0 (Correct)
Image 6353: Predicted digit = 0, Confidence = 1.0000, True label = 0 (Correct)
Image 6354: Predicted digit = 0, Confidence = 0.9995, True label = 0 (Correct)
Image 6355: Predicted digit = 0, Confidence = 0.9998, True label = 0 (Correct)
Image 6356: Predicted digit = 0, Confidence = 1.0000, True label = 0 (Correct)
Image 6357: Predicted digit = 0, Confidence = 0.9987, True label = 0 (Correct)
Image 6358: Predicted digit = 0, Confidence = 0.9997, True label = 0 (Correct)
Image 6359: Predicted digit = 0, Confidence = 0.9998, True label = 0 (Correct)
Image 6360: Predicted digit = 0, Confidence = 1.0000, True label = 0 (Correct)
Image 6361: Predicted digit = 0, Confidence = 0.9815, True label = 0 (Correct)
Image 6362: Predicted digit = 0, Confidence = 0.9984, True label = 0 (Correct)
Image 6363: Predicted digit = 0, Confidence = 1.0000, True label = 0 (Correct)
Image 6364: Predicted digit = 0, Confidence = 0.9993, True label = 0 (Correct)
Image 6365: Predicted digit = 0, Confidence = 0.9992, True label = 0 (Correct)
Image 6366: Predicted digit = 0, Confidence = 0.9963, True label = 0 (Correct)
Image 6367: Predicted digit = 0, Confidence = 0.1379, True label = 0 (Correct)
Image 6368: Predicted digit = 0, Confidence = 0.9856, True label = 0 (Correct)
Image 6369: Predicted digit = 0, Confidence = 0.9999, True label = 0 (Correct)
Image 6370: Predicted digit = 0, Confidence = 0.6965, True label = 0 (Correct)
Image 6371: Predicted digit = 0, Confidence = 0.9972, True label = 0 (Correct)
Image 6372: Predicted digit = 0, Confidence = 0.9944, True label = 0 (Correct)
Image 6373: Predicted digit = 0, Confidence = 0.8241, True label = 0 (Correct)
Image 6374: Predicted digit = 0, Confidence = 0.9999, True label = 0 (Correct)
Image 6375: Predicted digit = 0, Confidence = 1.0000, True label = 0 (Correct)
Image 6376: Predicted digit = 0, Confidence = 0.9960, True label = 0 (Correct)
Image 6377: Predicted digit = 0, Confidence = 0.9949, True label = 0 (Correct)
Image 6378: Predicted digit = 0, Confidence = 0.9987, True label = 0 (Correct)
Image 6379: Predicted digit = 0, Confidence = 0.9911, True label = 0 (Correct)
Image 6380: Predicted digit = 0, Confidence = 1.0000, True label = 0 (Correct)
Image 6381: Predicted digit = 0, Confidence = 0.3145, True label = 0 (Correct)
Image 6382: Predicted digit = 0, Confidence = 0.5465, True label = 0 (Correct)
Image 6383: Predicted digit = 0, Confidence = 1.0000, True label = 0 (Correct)
Image 6384: Predicted digit = 0, Confidence = 0.9999, True label = 0 (Correct)
Image 6385: Predicted digit = 0, Confidence = 0.9970, True label = 0 (Correct)
Image 6386: Predicted digit = 0, Confidence = 0.4452, True label = 0 (Correct)
Image 6387: Predicted digit = 0, Confidence = 1.0000, True label = 0 (Correct)
Image 6388: Predicted digit = 0, Confidence = 1.0000, True label = 0 (Correct)
Image 6389: Predicted digit = 0, Confidence = 0.9999, True label = 0 (Correct)
Image 6390: Predicted digit = 0, Confidence = 0.9946, True label = 0 (Correct)
Image 6391: Predicted digit = 0, Confidence = 1.0000, True label = 0 (Correct)
Image 6392: Predicted digit = 0, Confidence = 1.0000, True label = 0 (Correct)
Image 6393: Predicted digit = 0, Confidence = 0.9998, True label = 0 (Correct)
Image 6394: Predicted digit = 0, Confidence = 0.9325, True label = 0 (Correct)
Image 6395: Predicted digit = 0, Confidence = 1.0000, True label = 0 (Correct)
Image 6396: Predicted digit = 0, Confidence = 0.9998, True label = 0 (Correct)
Image 6397: Predicted digit = 0, Confidence = 1.0000, True label = 0 (Correct)
Image 6398: Predicted digit = 0, Confidence = 0.9998, True label = 0 (Correct)
Image 6399: Predicted digit = 0, Confidence = 0.9963, True label = 0 (Correct)
Image 6400: Predicted digit = 0, Confidence = 0.3541, True label = 0 (Correct)
Image 6401: Predicted digit = 0, Confidence = 0.9985, True label = 0 (Correct)
Image 6402: Predicted digit = 0, Confidence = 0.9999, True label = 0 (Correct)
Image 6403: Predicted digit = 0, Confidence = 1.0000, True label = 0 (Correct)
Image 6404: Predicted digit = 0, Confidence = 0.3830, True label = 0 (Correct)
Image 6405: Predicted digit = 0, Confidence = 0.9824, True label = 0 (Correct)
Image 6406: Predicted digit = 0, Confidence = 0.9999, True label = 0 (Correct)
Image 6407: Predicted digit = 0, Confidence = 0.9991, True label = 0 (Correct)
Image 6408: Predicted digit = 0, Confidence = 0.9999, True label = 0 (Correct)
Image 6409: Predicted digit = 0, Confidence = 0.9999, True label = 0 (Correct)
Image 6410: Predicted digit = 0, Confidence = 0.6693, True label = 0 (Correct)
Image 6411: Predicted digit = 0, Confidence = 0.9996, True label = 0 (Correct)
Image 6412: Predicted digit = 0, Confidence = 0.9999, True label = 0 (Correct)
Image 6413: Predicted digit = 0, Confidence = 1.0000, True label = 0 (Correct)
Image 6414: Predicted digit = 0, Confidence = 0.9945, True label = 0 (Correct)
Image 6415: Predicted digit = 0, Confidence = 0.1214, True label = 0 (Correct)
Image 6416: Predicted digit = 0, Confidence = 1.0000, True label = 0 (Correct)
Image 6417: Predicted digit = 0, Confidence = 0.9911, True label = 0 (Correct)
Image 6418: Predicted digit = 0, Confidence = 1.0000, True label = 0 (Correct)
Image 6419: Predicted digit = 0, Confidence = 1.0000, True label = 0 (Correct)
Image 6420: Predicted digit = 0, Confidence = 0.7984, True label = 0 (Correct)
Image 6421: Predicted digit = 0, Confidence = 0.9075, True label = 0 (Correct)
Image 6422: Predicted digit = 0, Confidence = 0.9218, True label = 0 (Correct)
Image 6423: Predicted digit = 0, Confidence = 1.0000, True label = 0 (Correct)
Image 6424: Predicted digit = 0, Confidence = 0.9960, True label = 0 (Correct)
Image 6425: Predicted digit = 0, Confidence = 0.9853, True label = 0 (Correct)
Image 6426: Predicted digit = 0, Confidence = 0.9979, True label = 0 (Correct)
Image 6427: Predicted digit = 0, Confidence = 0.5901, True label = 0 (Correct)
Image 6428: Predicted digit = 0, Confidence = 0.9996, True label = 0 (Correct)
Image 6429: Predicted digit = 0, Confidence = 1.0000, True label = 0 (Correct)
Image 6430: Predicted digit = 0, Confidence = 0.9972, True label = 0 (Correct)
Image 6431: Predicted digit = 0, Confidence = 0.9999, True label = 0 (Correct)
Image 6432: Predicted digit = 0, Confidence = 0.9638, True label = 0 (Correct)
Image 6433: Predicted digit = 0, Confidence = 0.9593, True label = 0 (Correct)
Image 6434: Predicted digit = 0, Confidence = 0.9999, True label = 0 (Correct)
Image 6435: Predicted digit = 0, Confidence = 0.9004, True label = 0 (Correct)
Image 6436: Predicted digit = 0, Confidence = 0.7861, True label = 0 (Correct)
Image 6437: Predicted digit = 0, Confidence = 1.0000, True label = 0 (Correct)
Image 6438: Predicted digit = 0, Confidence = 0.9977, True label = 0 (Correct)
